	player	unique_id	year_start	year_finish	position	link	injuries_found
260	Robin Lehner	lehnero01	2011	2020	G	https://www.hockey-reference.com/players/l/lehnero01.html	32.0
261	Kari Lehtonen	lehtoka01	2004	2018	G	https://www.hockey-reference.com/players/l/lehtoka01.html	25.0
262	Michael Leighton	leighmi01	2003	2017	G	https://www.hockey-reference.com/players/l/leighmi01.html	10.0
263	Reggie Lemelin	lemelre01	1979	1993	G	https://www.hockey-reference.com/players/l/lemelre01.html	0.0
264	Mike Lenarduzzi	lenarmi01	1993	1994	G	https://www.hockey-reference.com/players/l/lenarmi01.html	0.0
265	David LeNeveu	lenevda01	2006	2011	G	https://www.hockey-reference.com/players/l/lenevda01.html	0.0
266	Nathan Lieuwen	lieuwna01	2014	2014	G	https://www.hockey-reference.com/players/l/lieuwna01.html	1.0
267	Anders Lindback	lindban01	2011	2016	G	https://www.hockey-reference.com/players/l/lindban01.html	7.0
268	Charlie Lindgren	lindgch01	2016	2020	G	https://www.hockey-reference.com/players/l/lindgch01.html	0.0
269	Neil Little	littlne01	2002	2004	G	https://www.hockey-reference.com/players/l/littlne01.html	0.0
270	David Littman	littmda01	1991	1993	G	https://www.hockey-reference.com/players/l/littmda01.html	0.0
271	Mike Liut	liutmi01	1980	1992	G	https://www.hockey-reference.com/players/l/liutmi01.html	0.0
272	Danny Lorenz	lorenda01	1991	1993	G	https://www.hockey-reference.com/players/l/lorenda01.html	0.0
273	Henrik Lundqvist	lundqhe01	2006	2020	G	https://www.hockey-reference.com/players/l/lundqhe01.html	27.0
274	Roberto Luongo	luongro01	2000	2019	G	https://www.hockey-reference.com/players/l/luongro01.html	36.0
275	Alex Lyon	lyonal01	2018	2020	G	https://www.hockey-reference.com/players/l/lyonal01.html	4.0
276	Joey MacDonald	macdojo01	2007	2014	G	https://www.hockey-reference.com/players/m/macdojo01.html	7.0
277	Drew MacIntyre	macindr01	2008	2014	G	https://www.hockey-reference.com/players/m/macindr01.html	1.0
278	Darrin Madeley	madelda01	1993	1995	G	https://www.hockey-reference.com/players/m/madelda01.html	0.0
279	Andrey Makarov	makaran01	2015	2015	G	https://www.hockey-reference.com/players/m/makaran01.html	0.0
280	Clint Malarchuk	malarcl01	1982	1992	G	https://www.hockey-reference.com/players/m/malarcl01.html	0.0
281	George Maneluk	manelge01	1991	1991	G	https://www.hockey-reference.com/players/m/manelge01.html	0.0
282	Peter Mannino	mannipe01	2009	2012	G	https://www.hockey-reference.com/players/m/mannipe01.html	0.0
283	Norm Maracle	maracno01	1998	2002	G	https://www.hockey-reference.com/players/m/maracno01.html	0.0
284	Jussi Markkanen	markkju01	2002	2007	G	https://www.hockey-reference.com/players/m/markkju01.html	5.0
285	Jacob Markstrom	marksja02	2011	2020	G	https://www.hockey-reference.com/players/m/marksja02.html	15.0
286	Spencer Martin	martisp01	2017	2017	G	https://www.hockey-reference.com/players/m/martisp01.html	0.0
287	Bob Mason	masonbo01	1984	1991	G	https://www.hockey-reference.com/players/m/masonbo01.html	0.0
288	Chris Mason	masonch02	1999	2013	G	https://www.hockey-reference.com/players/m/masonch02.html	9.0
289	Steve Mason	masonst01	2009	2018	G	https://www.hockey-reference.com/players/m/masonst01.html	40.0
290	Marek Mazanec	mazanma01	2014	2017	G	https://www.hockey-reference.com/players/m/mazanma01.html	2.0
291	Thomas McCollum	mccolth01	2011	2015	G	https://www.hockey-reference.com/players/m/mccolth01.html	0.0
292	Curtis McElhinney	mcelhcu01	2008	2020	G	https://www.hockey-reference.com/players/m/mcelhcu01.html	15.0
293	Zane McIntyre	mcintza01	2017	2017	G	https://www.hockey-reference.com/players/m/mcintza01.html	0.0
294	Ross McKay	mckayro01	1991	1991	G	https://www.hockey-reference.com/players/m/mckayro01.html	0.0
295	Mike McKenna	mckenmi01	2009	2019	G	https://www.hockey-reference.com/players/m/mckenmi01.html	0.0
296	Steve McKichan	mckicst01	1991	1991	G	https://www.hockey-reference.com/players/m/mckicst01.html	0.0
297	Kirk McLean	mcleaki01	1986	2001	G	https://www.hockey-reference.com/players/m/mcleaki01.html	2.0
298	Jamie McLennan	mclenja01	1994	2007	G	https://www.hockey-reference.com/players/m/mclenja01.html	0.0
299	Rob McVicar	mcvicro01	2006	2006	G	https://www.hockey-reference.com/players/m/mcvicro01.html	0.0
300	Roland Melanson	melanro01	1981	1992	G	https://www.hockey-reference.com/players/m/melanro01.html	1.0
301	Elvis Merzlikins	merzlel01	2020	2020	G	https://www.hockey-reference.com/players/m/merzlel01.html	3.0
302	Alfie Michaud	michaal01	2000	2000	G	https://www.hockey-reference.com/players/m/michaal01.html	0.0
303	Olivier Michaud	michaol01	2002	2002	G	https://www.hockey-reference.com/players/m/michaol01.html	0.0
304	Greg Millen	millegr01	1979	1992	G	https://www.hockey-reference.com/players/m/millegr01.html	0.0
305	Ryan Miller	millery01	2003	2020	G	https://www.hockey-reference.com/players/m/millery01.html	42.0
306	Mike Minard	minarmi01	2000	2000	G	https://www.hockey-reference.com/players/m/minarmi01.html	0.0
307	Hunter Miska	miskahu01	2019	2019	G	https://www.hockey-reference.com/players/m/miskahu01.html	0.0
308	Sam Montembeault	montesa01	2019	2020	G	https://www.hockey-reference.com/players/m/montesa01.html	0.0
309	Al Montoya	montoal01	2009	2018	G	https://www.hockey-reference.com/players/m/montoal01.html	26.0
310	Andy Moog	moogan01	1981	1998	G	https://www.hockey-reference.com/players/m/moogan01.html	1.0
311	Mike Morrison	morrimi01	2006	2007	G	https://www.hockey-reference.com/players/m/morrimi01.html	0.0
312	Tyler Moss	mossty01	1998	2003	G	https://www.hockey-reference.com/players/m/mossty01.html	0.0
313	Petr Mrazek	mrazepe01	2013	2020	G	https://www.hockey-reference.com/players/m/mrazepe01.html	10.0
314	Adam Munro	munroad01	2004	2006	G	https://www.hockey-reference.com/players/m/munroad01.html	0.0
315	Mike Murphy	murphmi02	2012	2012	G	https://www.hockey-reference.com/players/m/murphmi02.html	0.0
316	Matt Murray	murrama02	2016	2020	G	https://www.hockey-reference.com/players/m/murrama02.html	21.0
317	Jason Muzzatti	muzzaja01	1994	1998	G	https://www.hockey-reference.com/players/m/muzzaja01.html	1.0
318	Jarmo Myllys	myllyja01	1989	1992	G	https://www.hockey-reference.com/players/m/myllyja01.html	0.0
319	Sergei Mylnikov	mylnise01	1990	1990	G	https://www.hockey-reference.com/players/m/mylnise01.html	0.0
320	Evgeni Nabokov	nabokev01	2000	2015	G	https://www.hockey-reference.com/players/n/nabokev01.html	33.0
321	Gregg Naumenko	naumegr01	2001	2001	G	https://www.hockey-reference.com/players/n/naumegr01.html	0.0
322	Alex Nedeljkovic	nedelal01	2017	2020	G	https://www.hockey-reference.com/players/n/nedelal01.html	0.0
323	Michal Neuvirth	neuvimi01	2009	2019	G	https://www.hockey-reference.com/players/n/neuvimi01.html	53.0
324	Antti Niemi	niemian02	2009	2019	G	https://www.hockey-reference.com/players/n/niemian02.html	8.0
325	Antero Niittymaki	niittan01	2004	2011	G	https://www.hockey-reference.com/players/n/niittan01.html	18.0
326	Anders Nilsson	nilssan01	2012	2020	G	https://www.hockey-reference.com/players/n/nilssan01.html	9.0
327	Cristopher Nilstorp	nihlsch01	2013	2014	G	https://www.hockey-reference.com/players/n/nihlsch01.html	2.0
328	Mika Noronen	noronmi01	2001	2006	G	https://www.hockey-reference.com/players/n/noronmi01.html	3.0
329	Fredrik Norrena	norrefr01	2007	2009	G	https://www.hockey-reference.com/players/n/norrefr01.html	3.0
330	Pasi Nurminen	nurmipa01	2002	2004	G	https://www.hockey-reference.com/players/n/nurmipa01.html	3.0
331	Connor	oconnma01	2016	2016	G	https://www.hockey-reference.com/players/o/oconnma01.html	53.0
332	Neill	oneilmi01	1992	1997	G	https://www.hockey-reference.com/players/o/oneilmi01.html	4.0
333	Joni Ortio	ortiojo01	2014	2016	G	https://www.hockey-reference.com/players/o/ortiojo01.html	0.0
334	Chris Osgood	osgooch01	1994	2011	G	https://www.hockey-reference.com/players/o/osgooch01.html	24.0
335	Maxime Ouellet	ouellma01	2001	2006	G	https://www.hockey-reference.com/players/o/ouellma01.html	0.0
336	Rich Parent	parenri01	1998	2001	G	https://www.hockey-reference.com/players/p/parenri01.html	0.0
337	Eddie Pasquale	pasqued01	2019	2019	G	https://www.hockey-reference.com/players/p/pasqued01.html	0.0
338	Steve Passmore	passmst01	1999	2004	G	https://www.hockey-reference.com/players/p/passmst01.html	1.0
339	Dimitri Patzold	patzodi01	2008	2008	G	https://www.hockey-reference.com/players/p/patzodi01.html	0.0
340	Ondrej Pavelec	pavelon01	2008	2018	G	https://www.hockey-reference.com/players/p/pavelon01.html	17.0
341	Alexander Pechurski	pechual01	2010	2010	G	https://www.hockey-reference.com/players/p/pechual01.html	0.0
342	Pete Peeters	peetepe01	1979	1991	G	https://www.hockey-reference.com/players/p/peetepe01.html	0.0
343	Jean-Marc Pelletier	pelleje01	1999	2004	G	https://www.hockey-reference.com/players/p/pelleje01.html	0.0
344	Justin Peters	peterju01	2010	2017	G	https://www.hockey-reference.com/players/p/peterju01.html	2.0
345	Calvin Petersen	peterca01	2019	2020	G	https://www.hockey-reference.com/players/p/peterca01.html	0.0
346	Calvin Pickard	pickaca01	2015	2020	G	https://www.hockey-reference.com/players/p/pickaca01.html	0.0
347	Timo Pielmeier	pielmti01	2011	2011	G	https://www.hockey-reference.com/players/p/pielmti01.html	0.0
348	Frank Pietrangelo	pietrfr01	1988	1994	G	https://www.hockey-reference.com/players/p/pietrfr01.html	0.0
349	Justin Pogge	poggeju01	2009	2009	G	https://www.hockey-reference.com/players/p/poggeju01.html	0.0
350	Tomas Popperle	poppeto01	2007	2007	G	https://www.hockey-reference.com/players/p/poppeto01.html	0.0
351	Felix Potvin	potvife01	1992	2004	G	https://www.hockey-reference.com/players/p/potvife01.html	1.0
352	Kevin Poulin	poulike01	2011	2015	G	https://www.hockey-reference.com/players/p/poulike01.html	2.0
353	Carey Price	priceca01	2008	2020	G	https://www.hockey-reference.com/players/p/priceca01.html	35.0
354	Cayden Primeau	primeca01	2020	2020	G	https://www.hockey-reference.com/players/p/primeca01.html	0.0
355	Martin Prusek	prusema01	2002	2006	G	https://www.hockey-reference.com/players/p/prusema01.html	0.0
356	Daren Puppa	puppada01	1986	2000	G	https://www.hockey-reference.com/players/p/puppada01.html	3.0
357	Jonathan Quick	quickjo01	2008	2020	G	https://www.hockey-reference.com/players/q/quickjo01.html	15.0
358	Antti Raanta	raantan01	2014	2020	G	https://www.hockey-reference.com/players/r/raantan01.html	33.0
359	Andre Racicot	racican01	1990	1994	G	https://www.hockey-reference.com/players/r/racican01.html	0.0
360	Bruce Racine	racinbr01	1996	1996	G	https://www.hockey-reference.com/players/r/racinbr01.html	0.0
361	Jamie Ram	ramja01	1996	1996	G	https://www.hockey-reference.com/players/r/ramja01.html	0.0
362	Karri Ramo	ramoka01	2007	2016	G	https://www.hockey-reference.com/players/r/ramoka01.html	9.0
363	Bill Ranford	ranfobi01	1986	2000	G	https://www.hockey-reference.com/players/r/ranfobi01.html	4.0
364	Tuukka Rask	rasktu01	2008	2020	G	https://www.hockey-reference.com/players/r/rasktu01.html	24.0
365	Andrew Raycroft	raycran01	2001	2012	G	https://www.hockey-reference.com/players/r/raycran01.html	7.0
366	Daryl Reaugh	reaugda01	1985	1991	G	https://www.hockey-reference.com/players/r/reaugda01.html	0.0
367	Pokey Reddick	reddipo01	1987	1994	G	https://www.hockey-reference.com/players/r/reddipo01.html	0.0
368	Jeff Reese	reeseje01	1988	1999	G	https://www.hockey-reference.com/players/r/reeseje01.html	0.0
369	James Reimer	reimeja01	2011	2020	G	https://www.hockey-reference.com/players/r/reimeja01.html	20.0
370	Damian Rhodes	rhodeda01	1991	2002	G	https://www.hockey-reference.com/players/r/rhodeda01.html	6.0
371	Mike Richter	richtmi01	1990	2003	G	https://www.hockey-reference.com/players/r/richtmi01.html	3.0
372	Vincent Riendeau	riendvi01	1988	1995	G	https://www.hockey-reference.com/players/r/riendvi01.html	0.0
373	Pekka Rinne	rinnepe01	2006	2020	G	https://www.hockey-reference.com/players/r/rinnepe01.html	20.0
374	David Rittich	rittida01	2017	2020	G	https://www.hockey-reference.com/players/r/rittida01.html	2.0
375	Dwayne Roloson	rolosdw01	1997	2012	G	https://www.hockey-reference.com/players/r/rolosdw01.html	5.0
376	Roberto Romano	romanro01	1983	1994	G	https://www.hockey-reference.com/players/r/romanro01.html	0.0
377	Mike Rosati	rosatmi01	1999	1999	G	https://www.hockey-reference.com/players/r/rosatmi01.html	0.0
378	Dominic Roussel	roussdo01	1992	2001	G	https://www.hockey-reference.com/players/r/roussdo01.html	0.0
379	Patrick Roy	roypa01	1985	2003	G	https://www.hockey-reference.com/players/r/roypa01.html	0.0
380	Cody Rudkowsky	rudkoco01	2003	2003	G	https://www.hockey-reference.com/players/r/rudkoco01.html	0.0
381	Jussi Rynnas	rynnaju01	2012	2015	G	https://www.hockey-reference.com/players/r/rynnaju01.html	0.0
382	Dany Sabourin	sabouda01	2004	2009	G	https://www.hockey-reference.com/players/s/sabouda01.html	0.0
383	Alexander Salak	salakal01	2010	2010	G	https://www.hockey-reference.com/players/s/salakal01.html	0.0
384	Tommy Salo	saloto01	1995	2004	G	https://www.hockey-reference.com/players/s/saloto01.html	0.0
385	Ilya Samsonov	samsoil01	2020	2020	G	https://www.hockey-reference.com/players/s/samsoil01.html	4.0
386	Curtis Sanford	sanfocu01	2003	2012	G	https://www.hockey-reference.com/players/s/sanfocu01.html	21.0
387	Geoff Sarjeant	sarjege01	1995	1996	G	https://www.hockey-reference.com/players/s/sarjege01.html	0.0
388	Juuse Saros	sarosju01	2016	2020	G	https://www.hockey-reference.com/players/s/sarosju01.html	4.0
389	Harri Sateri	saterha01	2018	2018	G	https://www.hockey-reference.com/players/s/saterha01.html	0.0
390	Philippe Sauve	sauveph01	2004	2007	G	https://www.hockey-reference.com/players/s/sauveph01.html	0.0
391	Nolan Schaefer	schaeno01	2006	2006	G	https://www.hockey-reference.com/players/s/schaeno01.html	0.0
392	Paxton Schafer	schafpa01	1997	1997	G	https://www.hockey-reference.com/players/s/schafpa01.html	0.0
393	Cory Schneider	schneco01	2009	2020	G	https://www.hockey-reference.com/players/s/schneco01.html	25.0
394	Corey Schwab	schwaco01	1996	2004	G	https://www.hockey-reference.com/players/s/schwaco01.html	2.0
395	Marek Schwarz	schwama01	2007	2009	G	https://www.hockey-reference.com/players/s/schwama01.html	0.0
396	Ron Scott	scottro01	1984	1990	G	https://www.hockey-reference.com/players/s/scottro01.html	0.0
397	Travis Scott	scotttr01	2001	2001	G	https://www.hockey-reference.com/players/s/scotttr01.html	0.0
398	Ben Scrivens	scrivbe01	2012	2016	G	https://www.hockey-reference.com/players/s/scrivbe01.html	3.0
399	Gilles Senn	senngi01	2020	2020	G	https://www.hockey-reference.com/players/s/senngi01.html	0.0
400	Scott Sharples	sharpsc01	1992	1992	G	https://www.hockey-reference.com/players/s/sharpsc01.html	0.0
401	Igor Shesterkin	shestig01	2020	2020	G	https://www.hockey-reference.com/players/s/shestig01.html	6.0
402	Steve Shields	shielst01	1996	2006	G	https://www.hockey-reference.com/players/s/shielst01.html	5.0
403	Mikhail Shtalenkov	shtalmi01	1994	2000	G	https://www.hockey-reference.com/players/s/shtalmi01.html	0.0
404	Richard Shulmistra	shulmri01	1998	2000	G	https://www.hockey-reference.com/players/s/shulmri01.html	0.0
405	Peter Sidorkiewicz	sidorpe01	1988	1998	G	https://www.hockey-reference.com/players/s/sidorpe01.html	0.0
406	Jordan Sigalet	sigaljo01	2006	2006	G	https://www.hockey-reference.com/players/s/sigaljo01.html	0.0
407	Kent Simpson	simpske01	2014	2014	G	https://www.hockey-reference.com/players/s/simpske01.html	0.0
408	Mackenzie Skapski	skapsma01	2015	2015	G	https://www.hockey-reference.com/players/s/skapsma01.html	1.0
409	Peter Skudra	skudrpe01	1998	2003	G	https://www.hockey-reference.com/players/s/skudrpe01.html	0.0
410	Jeremy Smith	smithje02	2017	2017	G	https://www.hockey-reference.com/players/s/smithje02.html	0.0
411	Mike Smith	smithmi01	2007	2020	G	https://www.hockey-reference.com/players/s/smithmi01.html	44.0
412	Garth Snow	snowga01	1994	2006	G	https://www.hockey-reference.com/players/s/snowga01.html	6.0
413	Tommy Soderstrom	soderto01	1993	1997	G	https://www.hockey-reference.com/players/s/soderto01.html	0.0
414	Christian Soucy	soucych01	1994	1994	G	https://www.hockey-reference.com/players/s/soucych01.html	0.0
415	Garret Sparks	sparkga01	2016	2020	G	https://www.hockey-reference.com/players/s/sparkga01.html	5.0
416	Sam St. Laurent	stlausa01	1986	1990	G	https://www.hockey-reference.com/players/s/stlausa01.html	0.0
417	Alex Stalock	staloal01	2011	2020	G	https://www.hockey-reference.com/players/s/staloal01.html	4.0
418	Rastislav Stana	stanara01	2004	2004	G	https://www.hockey-reference.com/players/s/stanara01.html	0.0
419	Robb Stauber	staubro01	1990	1995	G	https://www.hockey-reference.com/players/s/staubro01.html	0.0
420	Greg Stefan	stefagr01	1982	1990	G	https://www.hockey-reference.com/players/s/stefagr01.html	0.0
421	Tobias Stephan	stephto01	2008	2009	G	https://www.hockey-reference.com/players/s/stephto01.html	0.0
422	Anthony Stolarz	stolaan01	2017	2020	G	https://www.hockey-reference.com/players/s/stolaan01.html	4.0
423	Jamie Storr	storrja01	1995	2004	G	https://www.hockey-reference.com/players/s/storrja01.html	7.0
424	Malcolm Subban	subbama01	2015	2020	G	https://www.hockey-reference.com/players/s/subbama01.html	11.0
425	Niklas Svedberg	svedbni01	2014	2015	G	https://www.hockey-reference.com/players/s/svedbni01.html	0.0
426	Rick Tabaracci	tabarri01	1989	2000	G	https://www.hockey-reference.com/players/t/tabarri01.html	0.0
427	Kari Takko	takkoka01	1986	1991	G	https://www.hockey-reference.com/players/t/takkoka01.html	0.0
428	Cam Talbot	talboca01	2014	2020	G	https://www.hockey-reference.com/players/t/talboca01.html	5.0
429	Robbie Tallas	tallaro01	1996	2001	G	https://www.hockey-reference.com/players/t/tallaro01.html	0.0
430	John Tanner	tannejo01	1990	1992	G	https://www.hockey-reference.com/players/t/tannejo01.html	0.0
431	Iiro Tarkki	tarkkii01	2012	2012	G	https://www.hockey-reference.com/players/t/tarkkii01.html	0.0
432	Daniel Taylor	tayloda02	2008	2018	G	https://www.hockey-reference.com/players/t/tayloda02.html	0.0
433	Mikael Tellqvist	tellqmi01	2003	2009	G	https://www.hockey-reference.com/players/t/tellqmi01.html	0.0
434	Chris Terreri	terrech01	1987	2001	G	https://www.hockey-reference.com/players/t/terrech01.html	0.0
435	Jose Theodore	theodjo01	1996	2013	G	https://www.hockey-reference.com/players/t/theodjo01.html	30.0
436	Jocelyn Thibault	thibajo01	1994	2008	G	https://www.hockey-reference.com/players/t/thibajo01.html	5.0
437	Brad Thiessen	thiesbr01	2012	2012	G	https://www.hockey-reference.com/players/t/thiesbr01.html	0.0
438	Tim Thomas	thomati01	2003	2014	G	https://www.hockey-reference.com/players/t/thomati01.html	10.0
439	Hannu Toivonen	toivoha01	2006	2008	G	https://www.hockey-reference.com/players/t/toivoha01.html	3.0
440	Dustin Tokarski	tokardu01	2010	2017	G	https://www.hockey-reference.com/players/t/tokardu01.html	0.0
441	Mike Torchia	torchmi01	1995	1995	G	https://www.hockey-reference.com/players/t/torchmi01.html	0.0
442	Josh Tordjman	tordjjo01	2009	2009	G	https://www.hockey-reference.com/players/t/tordjjo01.html	0.0
443	Vesa Toskala	toskave01	2002	2010	G	https://www.hockey-reference.com/players/t/toskave01.html	25.0
444	Andrei Trefilov	trefian01	1993	1999	G	https://www.hockey-reference.com/players/t/trefian01.html	0.0
445	Niklas Treutle	treutni01	2016	2016	G	https://www.hockey-reference.com/players/t/treutni01.html	0.0
446	Ron Tugnutt	tugnuro01	1988	2004	G	https://www.hockey-reference.com/players/t/tugnuro01.html	8.0
447	Marty Turco	turcoma01	2001	2012	G	https://www.hockey-reference.com/players/t/turcoma01.html	13.0
448	Roman Turek	turekro01	1997	2004	G	https://www.hockey-reference.com/players/t/turekro01.html	3.0
449	Linus Ullmark	ullmali01	2016	2020	G	https://www.hockey-reference.com/players/u/ullmali01.html	6.0
450	Matt Underhill	underma01	2004	2004	G	https://www.hockey-reference.com/players/u/underma01.html	0.0
451	Steve Valiquette	valiqst01	2000	2010	G	https://www.hockey-reference.com/players/v/valiqst01.html	0.0
452	John Vanbiesbrouck	vanbijo01	1982	2002	G	https://www.hockey-reference.com/players/v/vanbijo01.html	0.0
453	Semyon Varlamov	varlasi01	2009	2020	G	https://www.hockey-reference.com/players/v/varlasi01.html	44.0
454	Andrei Vasilevskiy	vasilan02	2015	2020	G	https://www.hockey-reference.com/players/v/vasilan02.html	5.0
455	Mike Vernon	vernomi01	1983	2002	G	https://www.hockey-reference.com/players/v/vernomi01.html	1.0
456	Mark Visentin	visenma01	2014	2014	G	https://www.hockey-reference.com/players/v/visenma01.html	0.0
457	Tomas Vokoun	vokouto01	1997	2013	G	https://www.hockey-reference.com/players/v/vokouto01.html	29.0
458	Jimmy Waite	waiteji01	1989	1999	G	https://www.hockey-reference.com/players/w/waiteji01.html	0.0
459	Darcy Wakaluk	wakalda01	1989	1997	G	https://www.hockey-reference.com/players/w/wakalda01.html	2.0
460	Michael Wall	wallmi01	2007	2007	G	https://www.hockey-reference.com/players/w/wallmi01.html	0.0
461	Rick Wamsley	wamslri01	1981	1993	G	https://www.hockey-reference.com/players/w/wamslri01.html	0.0
462	Cam Ward	wardca01	2006	2019	G	https://www.hockey-reference.com/players/w/wardca01.html	31.0
463	Scott Wedgewood	wedgesc01	2016	2018	G	https://www.hockey-reference.com/players/w/wedgesc01.html	0.0
464	Kevin Weekes	weekeke01	1998	2009	G	https://www.hockey-reference.com/players/w/weekeke01.html	14.0
465	Steve Weeks	weeksst01	1981	1993	G	https://www.hockey-reference.com/players/w/weeksst01.html	0.0
466	Tyler Weiman	weimaty01	2008	2008	G	https://www.hockey-reference.com/players/w/weimaty01.html	2.0
467	Adam Werner	wernead01	2020	2020	G	https://www.hockey-reference.com/players/w/wernead01.html	0.0
468	Kay Whitmore	whitmka01	1989	2002	G	https://www.hockey-reference.com/players/w/whitmka01.html	0.0
469	Adam Wilcox	wilcoad01	2018	2018	G	https://www.hockey-reference.com/players/w/wilcoad01.html	0.0
470	Derek Wilkinson	wilkide01	1996	1999	G	https://www.hockey-reference.com/players/w/wilkide01.html	0.0
471	Roman Will	willro01	2016	2016	G	https://www.hockey-reference.com/players/w/willro01.html	0.0
472	Jordan Willis	willijo01	1996	1996	G	https://www.hockey-reference.com/players/w/willijo01.html	0.0
473	Ken Wregget	wreggke01	1984	2000	G	https://www.hockey-reference.com/players/w/wreggke01.html	0.0
474	Matthew Yeats	yeatsma01	2004	2004	G	https://www.hockey-reference.com/players/y/yeatsma01.html	0.0
475	Vitali Yeremeyev	yeremvi01	2001	2001	G	https://www.hockey-reference.com/players/y/yeremvi01.html	0.0
476	Allen York	yorkal01	2012	2012	G	https://www.hockey-reference.com/players/y/yorkal01.html	0.0
477	Wendell Young	youngwe01	1986	1995	G	https://www.hockey-reference.com/players/y/youngwe01.html	0.0
478	Matt Zaba	zabama01	2010	2010	G	https://www.hockey-reference.com/players/z/zabama01.html	0.0
479	Jeff Zatkoff	zatkoje01	2014	2017	G	https://www.hockey-reference.com/players/z/zatkoje01.html	4.0
480	Rob Zepp	zeppro01	2015	2015	G	https://www.hockey-reference.com/players/z/zeppro01.html	0.0
